date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:41:47	41993/41993	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:41:07%20GMT	https://nest.com/blog/2017/08/10/solar-eclipse-meet-the-nest-thermostat/	nest.com/blog/2017/08/10/solar-eclipse-meet-the-nest-thermostat/index.html	(from https://nest.com/)
12:41:47	43222/43222	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:41:07%20GMT	https://nest.com/blog/2017/06/15/ways-to-celebrate-day-of-the-dads/	nest.com/blog/2017/06/15/ways-to-celebrate-day-of-the-dads/index.html	(from https://nest.com/)
12:41:48	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:41:47%20GMT	http://nest.com/rebates-and-rewards/	nest.com/rebates-and-rewards/index.html	(from https://nest.com/)
12:41:48	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:41:48%20GMT	http://nest.com/nest-pro-installation/?from-footer=true	nest.com/nest-pro-installation/index9b30.html	(from https://nest.com/)
12:41:48	42089/42089	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:41:11%20GMT	https://nest.com/blog/2017/05/31/the-security-camera-that-outsmarts-other-security-cameras/	nest.com/blog/2017/05/31/the-security-camera-that-outsmarts-other-security-cameras/index.html	(from https://nest.com/)
12:41:49	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:41:49%20GMT	http://nest.com/works-with-nest/	nest.com/works-with-nest/index.html	(from https://nest.com/)
12:41:49	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:41:49%20GMT	http://nest.com/where-to-buy/	nest.com/where-to-buy/index.html	(from https://nest.com/)
12:41:50	38809/38809	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:41:13%20GMT	https://nest.com/blog/2017/04/13/we-heart-home/	nest.com/blog/2017/04/13/we-heart-home/index.html	(from https://nest.com/)
12:41:52	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:41:51%20GMT	http://nest.com/about/	nest.com/about/index.html	(from https://nest.com/)
12:41:52	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:41:51%20GMT	http://nest.com/blog/	nest.com/blog/index.html	(from https://nest.com/)
12:41:52	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:41:52%20GMT	http://nest.com/responsibility/	nest.com/responsibility/index.html	(from https://nest.com/)
12:41:52	161/161	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2022%20Aug%202017%2019:41:52%20GMT	http://nest.com/careers/	nest.com/careers/index.html	(from https://nest.com/)
12:41:54	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:41:53%20GMT	http://nest.com/press/	nest.com/press/index.html	(from https://nest.com/)
12:41:54	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:41:53%20GMT	http://nest.com/video/	nest.com/video/index.html	(from https://nest.com/)
12:41:54	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:41:54%20GMT	http://nest.com/developer/	nest.com/developer/index.html	(from https://nest.com/)
12:41:54	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:41:54%20GMT	http://nest.com/energy-partners/	nest.com/energy-partners/index.html	(from https://nest.com/)
12:41:56	216594/216594	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202017%2019:41:50%20GMT	http://nest.com/nest-web-components.bundle.min.js?1503090564	nest.com/nest-web-components.bundle.min22aa.js	(from http://nest.com/widget/calculator/?saving-energy)
12:41:56	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:41:55%20GMT	http://nest.com/insurance-partners/	nest.com/insurance-partners/index.html	(from https://nest.com/)
12:41:56	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:41:55%20GMT	http://nest.com/nest-for-business/	nest.com/nest-for-business/index.html	(from https://nest.com/)
12:41:56	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:41:56%20GMT	http://nest.com/choose-your-country/	nest.com/choose-your-country/index.html	(from https://nest.com/)
12:41:57	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:41:57%20GMT	http://nest.com/privacy/data/	nest.com/privacy/data/index.html	(from https://nest.com/)
12:41:57	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:41:57%20GMT	http://nest.com/legal/privacy-policy-for-nest-web-sites/	nest.com/legal/privacy-policy-for-nest-web-sites/index.html	(from https://nest.com/)
12:41:57	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:41:57%20GMT	http://nest.com/privacy/	nest.com/privacy/index.html	(from https://nest.com/)
12:41:58	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:41:58%20GMT	http://nest.com/support/article/Learn-more-about-Sound-Check	nest.com/support/article/Learn-more-about-Sound-Check	(from http://nest.com/support/article/Learn-more-about-Sound-Check/)
12:41:58	39063/39063	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:41:48%20GMT	https://nest.com/blog/2017/04/04/hola-mexico/	nest.com/blog/2017/04/04/hola-mexico/index.html	(from https://nest.com/)
12:42:00	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202017%2019:42:00%20GMT	http://nest.com/letter-from-the-ceo	nest.com/letter-from-the-ceo	(from https://nest.com/)
12:42:00	50294/50294	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:41:59%20GMT	https://nest.com/support/article/Learn-more-about-Sound-Check	nest.com/support/article/Learn-more-about-Sound-Check.html	(from http://nest.com/support/article/Learn-more-about-Sound-Check/)
12:42:01	34975/-1	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:42:00%20GMT	https://nest.com/eu/widget/in-your-home/	nest.com/eu/widget/in-your-home/index.html	(from http://nest.com/widget/in-your-home/)
12:42:01	43055/-1	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:42:00%20GMT	https://nest.com/thermostat/real-savings/	nest.com/thermostat/real-savings/index.html	(from http://nest.com/thermostat/saving-energy/)
12:42:02	216594/216594	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202017%2019:42:01%20GMT	https://nest.com/nest-web-components.bundle.min.js?1503090643	nest.com/nest-web-components.bundle.min3ce9.js	(from https://nest.com/blog/2017/08/10/solar-eclipse-meet-the-nest-thermostat/)
12:42:03	66129/-1	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:42:02%20GMT	https://nest.com/blog/category/technology/	nest.com/blog/category/technology/index.html	(from https://nest.com/blog/2017/08/10/solar-eclipse-meet-the-nest-thermostat/)
12:42:03	69455/-1	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:42:02%20GMT	https://nest.com/blog/category/energy/	nest.com/blog/category/energy/index.html	(from https://nest.com/blog/2017/08/10/solar-eclipse-meet-the-nest-thermostat/)
12:42:03	109264/-1	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:42:02%20GMT	https://nest.com/blog/category/company/	nest.com/blog/category/company/index.html	(from https://nest.com/blog/2017/08/10/solar-eclipse-meet-the-nest-thermostat/)
12:42:03	75936/75936	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2022%20Aug%202017%2019:42:02%20GMT	https://nest.com/blog/feed.rss	nest.com/blog/feed.rss	(from https://nest.com/blog/2017/08/10/solar-eclipse-meet-the-nest-thermostat/)
12:42:04	55449/55449	---M--	200	added ('OK')	image/jpeg	etag:%22599b5ba8-d899%22	https://nest.com/images/blog/images/2017-08-10/hero.jpg	nest.com/images/blog/images/2017-08-10/hero.jpg	(from https://nest.com/blog/2017/08/10/solar-eclipse-meet-the-nest-thermostat/)
12:42:04	42374/-1	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:42:03%20GMT	https://nest.com/blog/category/home-and-design/	nest.com/blog/category/home-and-design/index.html	(from https://nest.com/blog/2017/08/10/solar-eclipse-meet-the-nest-thermostat/)
12:42:04	46711/-1	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:42:04%20GMT	https://nest.com/blog/category/safety/	nest.com/blog/category/safety/index.html	(from https://nest.com/blog/2017/08/10/solar-eclipse-meet-the-nest-thermostat/)
12:42:05	87713/87713	---M--	200	added ('OK')	image/jpeg	etag:%22599b5bb2-156a1%22	https://nest.com/images/blog/images/2017-08-10/hero_2x.jpg	nest.com/images/blog/images/2017-08-10/hero_2x.jpg	(from https://nest.com/blog/2017/08/10/solar-eclipse-meet-the-nest-thermostat/)
12:42:06	50294/50294	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:42:06%20GMT	https://nest.com/support/article/Nest-Thermostat-eclipse-August-21	nest.com/support/article/Nest-Thermostat-eclipse-August-21.html	(from https://nest.com/blog/2017/08/10/solar-eclipse-meet-the-nest-thermostat/)
12:42:07	43242/-1	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2019:42:07%20GMT	https://nest.com/blog/2013/07/18/our-first-rush-hour-rewards-results/	nest.com/blog/2013/07/18/our-first-rush-hour-rewards-results/index.html	(from https://nest.com/blog/2017/08/10/solar-eclipse-meet-the-nest-thermostat/)
12:42:07	18561/18561	---M--	200	added ('OK')	image/jpeg	etag:%22599b5ba8-4881%22	https://nest.com/images/blog/images/2017-08-10/hero-dark.jpg	nest.com/images/blog/images/2017-08-10/hero-dark.jpg	(from https://nest.com/blog/2017/08/10/solar-eclipse-meet-the-nest-thermostat/)
12:42:08	8364/8364	---M--	200	added ('OK')	image/jpeg	etag:%22599b5b98-20ac%22	https://nest.com/images/blog/authors/ben_bixby.jpg	nest.com/images/blog/authors/ben_bixby.jpg	(from https://nest.com/blog/2017/08/10/solar-eclipse-meet-the-nest-thermostat/)
